Date,Open,High,Low,Close,Volume,Adj Close
2007-11-20,81.989998,82.68,81.019997,82.110001,4429500,66.498358
2007-11-19,81.220001,82.339996,81.040001,81.699997,5022900,65.77757
2007-11-16,80.129997,81.599998,79.769997,81.57,6464800,65.672908
2007-11-15,80.050003,80.760002,79.32,79.650002,4204000,64.127096
2007-11-14,81.559998,81.919998,80.050003,80.209999,3663000,64.577957
2007-11-13,80.050003,81.32,79.239998,81.230003,5014600,65.399173
2007-11-12,79.529999,80.290001,78.980003,79.220001,4726700,63.780898
2007-11-09,79.980003,81.50,79.18,79.510002,9138500,64.014381
2007-11-08,83.339996,83.57,81.529999,82.830002,7583000,66.68735
2007-11-07,85.300003,85.300003,83.269997,83.269997,4484700,67.041594
2007-11-06,85.120003,85.690002,84.199997,85.449997,3328000,68.796737
2007-11-05,84.940002,85.339996,83.839996,85.050003,3743800,68.474697
2007-11-02,84.699997,85.00,83.150002,84.889999,4917600,68.345877
2007-11-01,86.07,86.279999,83.879997,83.900002,4342500,67.548818
2007-10-31,85.980003,86.910004,85.349998,86.360001,4638300,69.529391
2007-10-30,85.949997,86.230003,85.32,85.790001,2791700,69.070478
2007-10-29,86.440002,86.540001,85.260002,85.970001,3650200,69.215398
2007-10-26,86.480003,86.480003,85.589996,86.129997,2863100,69.344213
2007-10-25,86.68,86.82,85.239998,86.089996,4088600,69.312007
2007-10-24,85.919998,86.139999,84.400002,86.099998,5005700,69.32006
2007-10-23,86.870003,87.059998,84.389999,85.93,7482300,69.183193
2007-10-22,85.349998,86.709999,84.080002,86.279999,8993900,69.46498
2007-10-19,92.900002,93.00,86.290001,86.620003,15248300,69.738721
2007-10-18,94.279999,95.360001,93.230003,94.730003,2495900,76.268173
2007-10-17,94.639999,95.040001,93.099998,94.260002,3415500,75.889769
2007-10-16,94.43,94.599998,93.510002,93.980003,2798700,75.664339
2007-10-15,94.18,94.730003,93.529999,94.389999,3028800,75.994432
2007-10-12,94.669998,94.900002,93.699997,94.169998,2621200,75.817306
2007-10-11,96.099998,96.489998,93.919998,94.360001,3679400,75.970279
2007-10-10,95.120003,97.00,95.120003,95.82,2931600,77.145741
2007-10-09,94.870003,96.00,94.849998,95.620003,3458900,76.984721
2007-10-08,95.75,95.949997,95.010002,95.410004,2216800,76.815648
2007-10-05,94.75,95.919998,94.629997,95.849998,3760200,77.169893
2007-10-04,94.50,94.889999,94.019997,94.25,2409400,75.881717
2007-10-03,93.660004,94.790001,93.470001,94.190002,2833500,75.833412
2007-10-02,94.349998,94.879997,93.589996,93.889999,3492900,75.591876
2007-10-01,93.839996,94.989998,93.68,94.739998,4186600,76.276219
2007-09-28,93.980003,93.980003,93.089996,93.580002,3845600,75.342294
2007-09-27,92.800003,93.599998,92.690002,93.389999,3255000,75.189321
2007-09-26,92.169998,92.940002,91.769997,92.540001,3407300,74.504977
2007-09-25,91.489998,92.300003,90.330002,91.910004,2409100,73.99776
2007-09-24,91.599998,92.739998,91.50,91.809998,3198200,73.917244
2007-09-21,92.50,92.50,91.239998,91.68,4976500,73.812581
2007-09-20,91.230003,92.300003,91.099998,91.440002,3315400,73.619356
2007-09-19,91.75,92.25,91.080002,91.959999,4796300,74.038011
2007-09-18,89.25,91.760002,89.25,91.660004,4353300,73.796482
2007-09-17,88.949997,89.739998,88.739998,88.93,1894500,71.598526
2007-09-14,88.660004,89.470001,88.449997,89.019997,2345100,71.670983
2007-09-13,89.669998,89.690002,88.690002,89.089996,3090900,71.727341
2007-09-12,88.559998,89.769997,88.309998,89.080002,3176200,71.719294
2007-09-11,88.010002,88.620003,87.650002,88.239998,3369000,71.042997
2007-09-10,89.129997,89.870003,87.209999,87.82,5234100,70.704852
2007-09-07,90.389999,90.400002,88.669998,88.919998,3581200,71.590473
2007-09-06,90.260002,91.040001,90.080002,90.629997,2639200,72.967212
2007-09-05,90.400002,90.75,89.559998,89.919998,3231400,72.395584
2007-09-04,90.959999,91.50,89.900002,91.150002,3048300,73.385873
2007-08-31,89.809998,91.510002,89.550003,90.989998,4933800,73.257053
2007-08-30,88.400002,89.989998,88.080002,89.360001,3543900,71.944724
2007-08-29,88.050003,88.849998,87.510002,88.760002,2763300,71.461659
2007-08-28,88.589996,89.489998,87.589996,87.620003,3174800,70.543832
2007-08-27,88.800003,89.269997,87.949997,88.699997,2182400,71.413348
2007-08-24,88.50,89.150002,88.00,89.150002,2987400,71.775651
2007-08-23,89.339996,89.339996,88.220001,88.75,2714500,71.453606
2007-08-22,88.519997,89.580002,88.050003,89.07,3059800,71.711241
2007-08-21,88.099998,88.739998,87.650002,88.459999,3081600,70.833671
2007-08-20,87.550003,88.839996,87.400002,88.269997,3214900,70.681528
2007-08-17,87.00,89.110001,86.029999,87.830002,6135100,70.329205
2007-08-16,83.209999,86.279999,83.209999,85.400002,6718500,68.383401
2007-08-15,84.940002,86.43,84.93,85.059998,3913400,68.111146
2007-08-14,86.269997,86.760002,85.389999,85.760002,3468500,68.671669
2007-08-13,87.160004,87.160004,85.75,86.25,3204900,69.064031
2007-08-10,86.360001,86.690002,84.760002,85.970001,5881900,68.839824
2007-08-09,87.900002,88.129997,86.769997,86.860001,5069600,69.552484
2007-08-08,87.900002,88.57,86.989998,88.150002,4757100,70.585443
2007-08-07,86.959999,88.709999,86.949997,88.029999,4512200,70.489351
2007-08-06,87.699997,88.370003,86.610001,87.769997,5717800,70.281157
2007-08-03,88.68,89.150002,87.510002,87.559998,5021400,70.113002
2007-08-02,89.059998,89.459999,88.400002,89.120003,3854600,71.362164
2007-08-01,88.940002,89.470001,87.75,89.07,5677300,71.322124
2007-07-31,89.459999,90.480003,88.779999,88.919998,5724600,71.202012
2007-07-30,90.18,90.900002,89.769997,90.18,4845800,72.210949
2007-07-27,90.400002,92.00,90.050003,90.050003,6248700,72.106854
2007-07-26,89.620003,91.910004,88.739998,90.050003,7577700,72.106854
2007-07-25,90.239998,90.290001,88.040001,89.620003,5098100,71.762535
2007-07-24,90.540001,91.230003,89.349998,89.690002,3644400,71.818587
2007-07-23,90.610001,91.419998,90.349998,90.870003,2767300,72.763463
2007-07-20,90.50,91.410004,88.599998,90.209999,5109500,72.23497
2007-07-19,91.800003,91.949997,90.410004,91.169998,2788400,73.003682
2007-07-18,91.099998,91.959999,91.00,91.480003,4352500,73.251916
2007-07-17,91.440002,91.68,90.589996,91.080002,2550100,72.931618
2007-07-16,90.629997,92.32,89.830002,90.870003,4584100,72.763463
2007-07-13,89.580002,90.239998,89.400002,90.220001,3609800,72.242979
2007-07-12,87.669998,89.959999,87.599998,89.93,4195000,72.010763
2007-07-11,87.220001,88.269997,87.07,87.879997,2567600,70.369239
2007-07-10,87.940002,88.360001,87.169998,87.220001,3430700,69.840752
2007-07-09,87.970001,88.57,87.900002,88.110001,2323600,70.553412
2007-07-06,87.949997,88.809998,87.559998,88.110001,2009300,70.553412
2007-07-05,87.68,88.400002,87.379997,87.760002,1886000,70.273154
2007-07-03,88.00,88.18,87.540001,87.940002,1053200,70.417288
2007-07-02,87.290001,88.00,87.129997,88.00,2407400,70.46533
2007-06-29,87.099998,87.860001,86.220001,86.790001,3322100,69.496433
2007-06-28,87.00,87.269997,86.489998,86.849998,2342400,69.544475
2007-06-27,85.82,87.230003,85.769997,87.129997,3255900,69.768682
2007-06-26,86.489998,87.00,85.900002,86.080002,3034400,68.927906
2007-06-25,86.599998,87.720001,85.860001,86.25,2879300,69.064031
2007-06-22,86.559998,87.410004,86.129997,86.43,4802200,69.208165
2007-06-21,86.910004,87.82,86.120003,87.410004,2723400,69.992895
2007-06-20,87.970001,88.300003,86.989998,87.080002,2788200,69.728649
2007-06-19,87.43,87.93,86.919998,87.82,2348100,70.321196
2007-06-18,87.68,88.029999,86.82,87.620003,2789900,70.16105
2007-06-15,87.580002,88.489998,87.519997,87.669998,4520800,70.201084
2007-06-14,87.07,87.870003,86.919998,87.419998,2881200,70.000898
2007-06-13,85.699997,87.25,85.019997,87.190002,4541400,69.816731
2007-06-12,85.300003,85.709999,84.400002,85.040001,3425800,68.095133
2007-06-11,85.940002,85.980003,85.169998,85.300003,2923700,68.303328
2007-06-08,84.879997,86.00,84.550003,85.940002,3599500,68.815803
2007-06-07,86.620003,86.910004,84.419998,84.879997,4791400,67.967012
2007-06-06,87.470001,87.470001,86.290001,86.620003,3008200,69.360308
2007-06-05,88.07,88.349998,87.230003,87.459999,2529000,70.032929
2007-06-04,88.43,88.43,87.559998,88.07,2320000,70.521382
2007-06-01,87.949997,88.43,87.43,88.43,2852900,70.80965
2007-05-31,87.93,88.459999,87.629997,87.959999,3561400,70.4333
2007-05-30,87.300003,87.949997,86.879997,87.93,3607600,70.409278
2007-05-29,87.169998,87.720001,86.25,87.309998,3294000,69.912816
2007-05-25,87.550003,87.980003,87.160004,87.349998,2793800,69.944846
2007-05-24,87.620003,89.029999,87.029999,87.150002,4452600,69.7847
2007-05-23,87.650002,88.489998,87.57,87.940002,3393300,70.417288
2007-05-22,87.059998,88.050003,87.040001,87.779999,3567500,70.289166
2007-05-21,86.879997,87.18,86.620003,87.059998,3580600,69.71263
2007-05-18,86.93,87.32,86.800003,86.900002,3953400,69.584515
2007-05-17,86.089996,86.900002,85.75,86.669998,4186400,69.400341
2007-05-16,86.480003,86.480003,84.910004,86.010002,3930600,68.871854
2007-05-15,84.849998,87.080002,84.849998,86.169998,6580100,68.615613
2007-05-14,85.300003,85.580002,84.419998,84.830002,3498200,67.548598
2007-05-11,84.779999,85.849998,84.779999,85.550003,4106200,68.121922
2007-05-10,85.00,85.360001,84.379997,84.650002,3181300,67.405267
2007-05-09,84.400002,85.489998,84.400002,85.360001,4050500,67.970626
2007-05-08,84.419998,84.940002,84.150002,84.779999,3406800,67.508781
2007-05-07,84.209999,85.00,83.949997,84.93,3646900,67.628225
2007-05-04,83.900002,84.349998,83.690002,84.209999,2936100,67.054901
2007-05-03,84.309998,84.400002,83.510002,84.07,4850800,66.943422
2007-05-02,83.400002,84.75,83.199997,84.419998,5224600,67.222119
2007-05-01,82.769997,83.730003,82.160004,83.610001,5560200,66.577133
2007-04-30,81.559998,83.25,80.879997,82.769997,6321800,65.908253
2007-04-27,79.970001,82.300003,79.699997,81.550003,6776500,64.936794
2007-04-26,80.309998,81.089996,79.230003,80.449997,14209100,64.060879
2007-04-25,76.959999,77.510002,76.449997,76.970001,4650400,61.289821
2007-04-24,77.139999,77.349998,76.510002,77.00,3734100,61.313709
2007-04-23,77.75,77.889999,77.010002,77.279999,3573800,61.536667
2007-04-20,77.959999,78.50,77.540001,77.75,4741300,61.91092
2007-04-19,76.360001,77.889999,76.309998,77.580002,3557800,61.775554
2007-04-18,77.339996,77.360001,76.75,77.080002,2094800,61.377413
2007-04-17,77.00,77.470001,76.480003,77.279999,2381300,61.536667
2007-04-16,76.910004,77.32,76.709999,77.160004,2483600,61.441117
2007-04-13,77.25,77.25,75.910004,76.720001,2453700,61.090751
2007-04-12,76.290001,76.919998,75.949997,76.709999,2288100,61.082786
2007-04-11,76.50,76.699997,75.910004,76.230003,2793400,60.700574
2007-04-10,76.879997,77.00,76.419998,76.50,2149800,60.915568
2007-04-09,76.839996,77.029999,76.300003,76.830002,2127800,61.178342
2007-04-05,77.029999,77.029999,76.360001,76.75,2484700,61.114638
2007-04-04,77.50,77.730003,76.940002,77.160004,2595100,61.441117
2007-04-03,76.529999,77.610001,76.470001,77.459999,3094800,61.679998
2007-04-02,76.440002,76.440002,75.910004,76.279999,2414400,60.740385
2007-03-30,75.980003,77.040001,75.669998,76.43,3400500,60.859828
2007-03-29,76.379997,76.379997,75.440002,76.089996,4233300,60.589089
2007-03-28,76.739998,77.169998,76.18,76.379997,3186300,60.820012
2007-03-27,77.440002,77.470001,76.809998,77.169998,2692200,61.449075
2007-03-26,77.660004,77.669998,76.940002,77.379997,3542100,61.616294
2007-03-23,77.589996,78.160004,77.389999,77.970001,2780900,62.086103
2007-03-22,77.089996,78.00,76.910004,77.779999,4071900,61.934808
2007-03-21,76.25,77.059998,76.050003,76.900002,3086300,61.234082
2007-03-20,76.489998,76.50,76.040001,76.379997,2379600,60.820012
2007-03-19,75.540001,76.459999,75.50,76.360001,3200500,60.804089
2007-03-16,76.230003,76.260002,75.150002,75.279999,5054500,59.944103
2007-03-15,75.800003,76.260002,75.669998,75.989998,3930100,60.509462
2007-03-14,74.779999,75.839996,74.419998,75.800003,4612800,60.358173
2007-03-13,74.75,75.50,74.650002,74.769997,4431500,59.537998
2007-03-12,74.610001,75.290001,74.599998,75.169998,3220100,59.856512
2007-03-09,74.589996,75.309998,74.540001,74.730003,3346200,59.506152
2007-03-08,74.029999,75.150002,74.00,74.519997,3815900,59.338927
2007-03-07,73.50,74.190002,73.169998,73.800003,3775600,58.765609
2007-03-06,73.620003,73.690002,73.00,73.470001,4308500,58.502835
2007-03-05,73.010002,73.769997,72.900002,73.169998,4905700,58.263948
2007-03-02,73.25,73.790001,73.00,73.010002,5008700,58.136546
2007-03-01,74.00,74.010002,73.019997,73.660004,4470900,58.65413
2007-02-28,74.25,75.00,73.529999,74.080002,5290200,58.988567
2007-02-27,76.129997,76.18,73.519997,74.50,5865700,59.323004
2007-02-26,76.449997,76.82,75.639999,76.120003,2594000,60.612983
2007-02-23,76.489998,76.57,75.949997,76.209999,1987400,60.684645
2007-02-22,76.25,76.75,76.129997,76.349998,2795600,60.796124
2007-02-21,76.099998,76.580002,75.900002,76.230003,2820400,60.700574
2007-02-20,76.50,76.75,75.940002,76.580002,3962200,60.597057
2007-02-16,76.910004,77.43,76.410004,76.839996,3794200,60.802788
2007-02-15,76.900002,77.379997,76.599998,76.910004,3627500,60.858184
2007-02-14,76.43,76.919998,76.279999,76.839996,3888100,60.802788
2007-02-13,76.00,76.900002,75.75,76.43,7193200,60.478362
2007-02-12,74.550003,74.889999,74.400002,74.589996,2972100,59.022384
2007-02-09,74.639999,75.00,74.25,74.540001,4022300,58.982823
2007-02-08,74.879997,74.889999,74.110001,74.639999,3840200,59.061951
2007-02-07,74.300003,74.989998,74.279999,74.650002,4051900,59.069865
2007-02-06,73.910004,74.50,73.82,74.269997,4872900,58.769171
2007-02-05,74.080002,74.269997,73.699997,73.93,6350000,58.500135
2007-02-02,73.870003,74.07,73.720001,73.870003,5584500,58.452659
2007-02-01,74.75,74.830002,73.709999,73.989998,6501600,58.54761
2007-01-31,74.209999,74.68,73.089996,74.300003,9284500,58.792915
2007-01-30,74.919998,76.18,74.239998,74.699997,15657900,59.109426
2007-01-29,78.540001,79.199997,78.25,78.959999,3420300,62.480327
2007-01-26,78.970001,79.190002,78.230003,78.690002,1996300,62.266681
2007-01-25,79.559998,79.75,78.830002,79.010002,2888700,62.519894
2007-01-24,78.849998,79.660004,78.849998,79.489998,1772700,62.89971
2007-01-23,78.709999,79.150002,78.330002,78.849998,1949500,62.393285
2007-01-22,79.25,79.290001,78.129997,78.489998,2139300,62.108419
2007-01-19,79.089996,79.879997,78.82,79.25,2912100,62.709802
2007-01-18,78.709999,79.699997,78.599998,78.809998,1963000,62.361632
2007-01-17,79.330002,79.510002,78.75,78.910004,2711300,62.440766
2007-01-16,79.480003,79.620003,78.919998,79.559998,2526600,62.9551
2007-01-12,78.410004,79.50,78.220001,79.360001,2582200,62.796845
2007-01-11,78.050003,79.029999,77.879997,78.650002,2372500,62.235029
2007-01-10,77.309998,77.959999,77.040001,77.849998,1787500,61.601994
2007-01-09,78.00,78.230003,77.440002,77.68,1896800,61.467476
2007-01-08,77.419998,78.040001,76.970001,77.589996,2434500,61.396256
2007-01-05,77.889999,77.900002,77.010002,77.419998,2765200,61.261738
2007-01-04,78.400002,78.410004,77.449997,77.949997,2968400,61.681122
2007-01-03,77.529999,78.849998,77.379997,78.260002,3781500,61.926426
2006-12-29,78.099998,78.489998,77.82,77.93,1826600,61.665298
2006-12-28,78.50,78.889999,78.019997,78.160004,1686500,61.847298
2006-12-27,78.330002,78.68,78.150002,78.470001,1750300,62.092596
2006-12-26,78.160004,78.360001,77.50,78.029999,1963600,61.744426
2006-12-22,78.82,79.010002,78.339996,78.349998,1660800,61.997639
2006-12-21,79.00,79.309998,78.75,78.809998,2368300,62.361632
2006-12-20,78.300003,79.199997,78.150002,78.830002,2305300,62.377461
2006-12-19,78.269997,78.459999,77.730003,78.110001,2844800,61.807731
2006-12-18,78.349998,79.010002,78.230003,78.349998,2328100,61.997639
2006-12-15,79.669998,79.669998,78.190002,78.309998,6215700,61.965987
2006-12-14,79.400002,79.449997,78.50,78.769997,3219800,62.32998
2006-12-13,79.50,79.620003,78.970001,79.25,2561800,62.709802
2006-12-12,78.839996,79.400002,78.230003,79.010002,4008300,62.519894
2006-12-11,78.760002,79.209999,78.089996,78.849998,2811500,62.393285
2006-12-08,78.720001,78.720001,77.349998,78.559998,5472500,62.16381
2006-12-07,79.769997,79.970001,79.18,79.559998,2516200,62.9551
2006-12-06,80.550003,80.660004,79.699997,79.800003,2357400,63.145015
2006-12-05,79.650002,81.050003,79.650002,80.559998,2734700,63.746391
2006-12-04,80.419998,81.290001,80.010002,80.889999,2896700,64.007519
2006-12-01,81.550003,81.550003,78.919998,79.980003,5475200,63.287447
2006-11-30,80.879997,81.800003,80.57,81.459999,2355000,64.458554
2006-11-29,80.599998,81.199997,80.519997,80.980003,1779600,64.078738
2006-11-28,79.900002,80.699997,79.75,80.410004,2150700,63.627702
2006-11-27,81.099998,81.150002,80.059998,80.230003,2833900,63.48527
2006-11-24,80.860001,81.50,80.75,81.150002,694500,64.213256
2006-11-22,81.599998,81.769997,80.860001,81.470001,1885100,64.466469
2006-11-21,80.919998,81.949997,80.599998,81.639999,2842200,64.600987
2006-11-20,81.400002,81.50,80.830002,81.379997,1875200,64.031254
2006-11-17,80.489998,81.75,80.260002,81.400002,3049100,64.046993
2006-11-16,80.25,80.940002,80.129997,80.290001,1937200,63.173625
2006-11-15,79.839996,81.139999,79.839996,80.709999,3439100,63.504087
2006-11-14,79.50,80.199997,78.839996,80.089996,2937900,63.016258
2006-11-13,79.050003,79.769997,78.839996,79.50,2574900,62.552038
2006-11-10,79.150002,79.360001,78.68,79.190002,2088900,62.308126
2006-11-09,79.550003,79.879997,78.580002,78.900002,3261600,62.079948
2006-11-08,79.440002,79.75,79.00,79.419998,1731500,62.489091
2006-11-07,79.510002,80.139999,79.269997,79.419998,2122200,62.489091
2006-11-06,78.900002,79.769997,78.580002,79.589996,2133900,62.622849
2006-11-03,79.080002,79.330002,78.120003,78.580002,1814000,61.828167
2006-11-02,78.839996,79.300003,78.580002,78.879997,2899900,62.064209
2006-11-01,78.830002,79.110001,78.279999,78.839996,2910500,62.032735
2006-10-31,78.989998,79.599998,78.110001,78.839996,2677300,62.032735
2006-10-30,78.989998,79.25,78.540001,78.940002,1193400,62.111422
2006-10-27,79.199997,79.730003,78.879997,78.949997,2329100,62.119286
2006-10-26,79.459999,79.50,78.540001,79.239998,2392200,62.347464
2006-10-25,79.75,79.949997,78.82,79.459999,2297600,62.520564
2006-10-24,79.949997,80.580002,79.699997,79.889999,3196500,62.858896
2006-10-23,78.50,80.879997,78.50,80.089996,5275100,63.016258
2006-10-20,78.089996,79.400002,77.290001,78.470001,7998800,61.741616
2006-10-19,75.529999,76.470001,75.529999,76.400002,2781500,60.112903
2006-10-18,76.00,76.239998,75.199997,75.529999,2566500,59.428369
2006-10-17,75.25,76.00,75.150002,75.800003,2517000,59.640813
2006-10-16,75.599998,75.989998,75.339996,75.75,1932400,59.60147
2006-10-13,75.830002,75.919998,75.349998,75.400002,1753200,59.326085
2006-10-12,75.440002,75.550003,74.860001,75.43,2110700,59.349689
2006-10-11,75.199997,75.599998,74.989998,75.470001,2665400,59.381162
2006-10-10,75.690002,75.760002,75.139999,75.199997,1898500,59.168718
2006-10-09,75.559998,75.910004,75.43,75.800003,1817900,59.640813
2006-10-06,75.949997,76.160004,75.769997,75.949997,2595100,59.758831
2006-10-05,75.00,75.949997,75.00,75.919998,2616500,59.735228
2006-10-04,74.029999,75.019997,74.029999,74.870003,3025200,58.909072
2006-10-03,73.260002,74.120003,73.00,74.029999,2974100,58.248142
2006-10-02,74.699997,74.699997,73.330002,73.589996,2943000,57.90194
2006-09-29,74.599998,75.00,74.300003,74.419998,2592200,58.555001
2006-09-28,74.599998,74.989998,74.120003,74.599998,2736900,58.696628
2006-09-27,74.849998,74.970001,74.349998,74.650002,3383700,58.735971
2006-09-26,74.099998,75.00,74.00,74.75,4888700,58.814652
2006-09-25,73.18,73.800003,72.629997,73.699997,4234500,57.988491
2006-09-22,73.300003,73.559998,72.220001,73.07,2408800,57.492797
2006-09-21,73.75,73.949997,72.669998,73.110001,3337700,57.524271
2006-09-20,73.300003,74.099998,73.169998,73.419998,3855000,57.768183
2006-09-19,74.779999,75.370003,72.959999,73.25,2620900,57.634425
2006-09-18,74.139999,74.400002,73.50,73.889999,2478700,58.137988
2006-09-15,74.25,74.699997,74.019997,74.139999,5656700,58.334692
2006-09-14,73.400002,73.769997,73.199997,73.529999,2624700,57.854733
2006-09-13,72.599998,73.790001,72.599998,73.370003,3556400,57.728845
2006-09-12,71.68,72.75,71.220001,72.57,3867600,57.099388
2006-09-11,71.519997,71.519997,70.800003,71.349998,2189500,56.139469
2006-09-08,70.75,71.589996,70.599998,71.510002,2316400,56.265363
2006-09-07,71.50,71.699997,70.589996,70.589996,3276800,55.541486
2006-09-06,71.349998,71.739998,71.040001,71.50,2503700,56.257493
2006-09-05,71.739998,72.00,71.129997,71.349998,2913000,56.139469
2006-09-01,71.739998,72.32,71.650002,71.720001,2487300,56.430594
2006-08-31,71.800003,71.970001,71.449997,71.699997,1780800,56.414854
2006-08-30,72.00,72.00,71.43,71.440002,2572100,56.210286
2006-08-29,70.940002,71.809998,70.449997,71.610001,3208000,56.344044
2006-08-28,69.75,71.290001,69.75,70.940002,2658400,55.816877
2006-08-25,70.059998,70.400002,69.620003,69.919998,3085100,55.014319
2006-08-24,70.50,70.580002,69.650002,70.099998,2485000,55.155947
2006-08-23,71.050003,71.43,70.040001,70.339996,2783700,55.344781
2006-08-22,71.129997,71.730003,71.120003,71.290001,2092600,55.730327
2006-08-21,71.300003,71.459999,70.940002,71.120003,2436900,55.597432
2006-08-18,71.519997,71.57,71.029999,71.209999,2485700,55.667786
2006-08-17,70.790001,71.57,70.50,71.199997,3167400,55.659967
2006-08-16,70.300003,70.940002,70.150002,70.790001,5245000,55.339456
2006-08-15,69.489998,69.839996,69.190002,69.779999,4650600,54.549896
2006-08-14,68.529999,69.279999,68.449997,68.620003,4531200,53.643079
2006-08-11,68.550003,68.940002,68.370003,68.529999,3368600,53.57272
2006-08-10,68.410004,69.029999,68.279999,68.410004,3124500,53.478914
2006-08-09,69.360001,69.360001,68.18,68.300003,3581000,53.392922
2006-08-08,69.449997,69.510002,68.279999,68.559998,4072500,53.596171
2006-08-07,69.400002,69.410004,68.779999,69.00,3613700,53.940139
2006-08-04,69.900002,70.290001,69.059998,69.449997,4134800,54.29192
2006-08-03,69.610001,69.790001,69.209999,69.279999,4595900,54.159025
2006-08-02,69.910004,70.089996,69.550003,69.610001,4835300,54.417001
2006-08-01,70.00,70.110001,69.440002,69.910004,3403200,54.651526
2006-07-31,70.099998,70.980003,70.040001,70.400002,3069800,55.034578
2006-07-28,70.309998,70.580002,69.779999,70.519997,4012000,55.128383
2006-07-27,69.889999,70.699997,69.459999,69.75,6141000,54.526445
2006-07-26,68.110001,69.830002,67.349998,69.059998,9168600,53.987041
2006-07-25,71.00,71.010002,67.050003,68.110001,18859900,53.24439
2006-07-24,71.050003,71.690002,70.739998,71.690002,3472600,56.043024
2006-07-21,71.370003,71.720001,69.919998,70.720001,5617600,55.284735
2006-07-20,71.400002,71.699997,71.059998,71.099998,3413500,55.581794
2006-07-19,71.150002,71.379997,70.639999,71.019997,5367700,55.519253
2006-07-18,70.900002,71.029999,70.489998,70.849998,5283000,55.386359
2006-07-17,71.199997,71.489998,70.169998,70.660004,5183900,55.237832
2006-07-14,71.660004,71.970001,70.879997,71.220001,4350900,55.675605
2006-07-13,72.480003,72.57,71.410004,71.629997,4816000,55.996116
2006-07-12,73.50,73.599998,72.459999,72.720001,4320700,56.848217
2006-07-11,73.25,73.720001,72.639999,73.089996,5431100,57.137457
2006-07-10,74.480003,74.620003,72.82,73.110001,9215500,57.153095
2006-07-07,76.279999,76.279999,73.839996,74.099998,24358800,57.927017
2006-07-06,80.870003,81.599998,80.809998,81.389999,2280500,63.625911
2006-07-05,80.900002,80.919998,80.120003,80.550003,2157900,62.969251
2006-07-03,81.150002,81.230003,80.790001,81.120003,654600,63.414844
2006-06-30,81.639999,81.75,80.709999,80.769997,3268700,63.141229
2006-06-29,79.290001,81.50,79.290001,81.150002,2765500,63.438295
2006-06-28,78.709999,79.360001,78.610001,79.279999,1787900,61.976437
2006-06-27,80.400002,80.93,78.620003,78.699997,2527400,61.523026
2006-06-26,79.919998,80.349998,79.599998,80.209999,1626900,62.703456
2006-06-23,79.599998,80.279999,79.489998,79.919998,2398400,62.476751
2006-06-22,80.650002,80.800003,79.290001,79.589996,1793800,62.218775
2006-06-21,79.900002,81.32,79.900002,80.400002,2337200,62.851989
2006-06-20,79.43,80.610001,79.050003,79.889999,2139400,62.453299
2006-06-19,80.699997,80.699997,78.889999,79.43,2448300,62.093699
2006-06-16,80.980003,81.150002,80.309998,80.510002,3509500,62.937981
2006-06-15,79.650002,81.339996,79.25,80.900002,3190000,63.24286
2006-06-14,79.800003,80.470001,79.279999,79.900002,2488900,62.461118
2006-06-13,80.349998,81.230003,79.940002,79.959999,3444200,62.508021
2006-06-12,80.57,81.089996,79.889999,80.160004,2535100,62.664373
2006-06-09,81.389999,81.870003,80.25,80.57,2561200,62.984884
2006-06-08,79.800003,81.940002,79.239998,81.75,4435400,63.907338
2006-06-07,82.260002,82.279999,80.339996,80.339996,3797800,62.805081
2006-06-06,83.199997,83.910004,81.290001,82.260002,4299900,64.306028
2006-06-05,84.099998,84.330002,82.879997,82.949997,2599500,64.845425
2006-06-02,84.800003,85.230003,84.50,84.779999,2318900,66.276013
2006-06-01,83.660004,84.669998,83.139999,84.510002,1721800,66.064946
2006-05-31,83.699997,84.620003,83.150002,83.660004,3364300,65.400467
2006-05-30,83.50,83.980003,83.349998,83.459999,2334600,65.244115
2006-05-26,83.260002,84.00,82.910004,83.870003,1838000,65.564632
2006-05-25,83.949997,84.230003,82.860001,83.260002,2821900,65.087769
2006-05-24,83.190002,84.099998,82.650002,83.82,2906600,65.525542
2006-05-23,83.599998,84.019997,83.010002,83.440002,2783600,65.228483
2006-05-22,84.309998,84.589996,82.589996,83.730003,3006500,65.455188
2006-05-19,84.559998,84.919998,83.709999,84.309998,2796400,65.908594
2006-05-18,83.629997,84.830002,83.629997,84.150002,2690500,65.783518
2006-05-17,85.900002,85.970001,84.120003,84.419998,4156000,65.994586
2006-05-16,87.120003,87.330002,86.220001,86.760002,3198400,67.464261
2006-05-15,86.699997,87.209999,86.07,87.120003,2597500,67.744197
2006-05-12,86.900002,87.660004,86.25,86.57,2526500,67.316516
2006-05-11,87.25,87.639999,86.779999,87.169998,2558100,67.783073
2006-05-10,87.25,87.760002,87.230003,87.650002,2818300,68.156322
2006-05-09,87.610001,87.800003,86.82,87.580002,4014700,68.10189
2006-05-08,87.099998,88.349998,87.059998,88.129997,3523600,68.529565
2006-05-05,86.690002,87.300003,86.540001,87.300003,3632000,67.884164
2006-05-04,85.900002,86.669998,85.839996,86.470001,3324700,67.238758
2006-05-03,84.75,85.900002,84.610001,85.900002,3317600,66.795528
2006-05-02,85.150002,85.309998,83.580002,84.50,3807300,65.706892
2006-05-01,85.510002,85.730003,84.839996,84.970001,2848100,66.072363
2006-04-28,85.00,85.510002,84.940002,85.43,2531000,66.430057
